,property_name,link,area,address
927,8 Bedroom House for sale in Ansal Plaza,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-ansal-plaza-gurgaon-2520-sq-ft-spid-K69472428,(234 sq.m.) Plot Area,"Independent House, Ansal Plaza, Gurgaon, Haryana"
928,4 Bedroom House for sale in Suncity,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-2844-sq-ft-spid-P70191488,(264 sq.m.) Plot Area,"Suncity, Gurgaon, Haryana"
929,5 Bedroom House for sale in Sector 57 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-satya-the-legend-sector-57-gurgaon-5670-sq-ft-spid-R69642358,(537 sq.m.) Plot Area,"7-08, Sector 57 Gurgaon, Gurgaon, Haryana"
930,7 Bedroom House for sale in Sector 23 Gurgaon,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-sector-23-gurgaon-45000-sq-ft-r6-spid-S49137769,(286 sq.m.) Plot Area,"Sector 23 Gurgaon, Gurgaon, Haryana"
931,9 Bedroom House for sale in A Block Sushant Lok Phase 1,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-a-block-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-P70154168,(251 sq.m.) Plot Area,"A Block Sushant Lok Phase 1, Gurgaon, Haryana"
932,5 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-4518-sq-ft-spid-T70094424,(420 sq.m.) Plot Area,"DLF Phase 1, Gurgaon, Haryana"
933,6 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-4500-sq-ft-spid-M70013508,(418 sq.m.) Plot Area,"A18, DLF Phase 1, Gurgaon, Haryana"
934,18 Bedroom House for sale in Suncity,https://www.99acres.com/18-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-1440-sq-ft-spid-Q69197908,(134 sq.m.) Plot Area,"11111, Suncity, Gurgaon, Haryana"
935,4 Bedroom House for sale in Sushant Lok Phase 3,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-3-gurgaon-1620-sq-ft-spid-E68275318,(151 sq.m.) Plot Area,"78787, Sushant Lok Phase 3, Gurgaon, Haryana"
936,4 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-2700-sq-ft-spid-L66708342,(293 sq.m.) Plot Area,"Villa No40, Sector 48 Gurgaon, Gurgaon, Haryana"
937,4 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-dlf-city-phase-1-gurgaon-4500-sq-ft-spid-E69623360,(418 sq.m.) Plot Area,"DLF Phase 1, Gurgaon, Haryana"
938,4 Bedroom House for sale in Sector 54 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-suncity-township-sector-54-gurgaon-9000-sq-ft-spid-Q69537682,(836 sq.m.) Plot Area,"Sector 54 Gurgaon, Gurgaon, Haryana"
939,4 Bedroom House for sale in Palam Vihar,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-1557-sq-ft-r1-spid-B68172110,(145 sq.m.) Plot Area,"112, Palam Vihar, Gurgaon, Haryana"
940,5 Bedroom House for sale in Sector 23 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-23-gurgaon-1450-sq-ft-spid-K68370728,(135 sq.m.) Plot Area,"123, Sector 23 Gurgaon, Gurgaon, Haryana"
941,4 Bedroom House for sale in Sector 4 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-1440-sq-ft-r1-spid-E67927738,(134 sq.m.) Plot Area,"Sector 4 Gurgaon, Gurgaon, Haryana"
942,2 Bedroom House for sale in Sector 70A Gurgaon,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-bptp-pedestal-sector-70-a-gurgaon-1187-sq-ft-spid-O70356312,(110 sq.m.) Carpet Area,"123, Sector 70A Gurgaon, Gurgaon, Haryana"
943,3 Bedroom House for sale in Sector 70A Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-bptp-astaire-gardens-sector-70-a-gurgaon-1450-sq-ft-spid-C70356248,(135 sq.m.) Carpet Area,"123, Sector 70A Gurgaon, Gurgaon, Haryana"
944,5 Bedroom House for sale in A Block Sushant Lok Phase 1,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-a-block-sushant-lok-phase-1-gurgaon-3762-sq-ft-spid-Z70335704,(350 sq.m.) Plot Area,"A Block Sushant Lok Phase 1, Gurgaon, Haryana"
945,5 Bedroom House for sale in Sector 39 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-39-gurgaon-4500-sq-ft-spid-U70196700,(418 sq.m.) Plot Area,"Sector 39 Gurgaon, Gurgaon, Haryana"
946,3 Bedroom House for sale in Sector 70A Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-bptp-astaire-gardens-sector-70-a-gurgaon-1450-sq-ft-spid-F70178486,(135 sq.m.) Carpet Area,"123, Sector 70A Gurgaon, Gurgaon, Haryana"
947,2 Bedroom House for sale in Sector 70A Gurgaon,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-bptp-pedestal-sector-70-a-gurgaon-1187-sq-ft-spid-P70110586,(110 sq.m.) Carpet Area,"123, Sector 70A Gurgaon, Gurgaon, Haryana"
948,3 Bedroom House for sale in Sushant Lok Phase 1,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-Y69766240,(251 sq.m.) Plot Area,"Sushant Lok Phase 1, Gurgaon, Haryana"
949,5 Bedroom House for sale in Sector 66 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-8108-sq-ft-spid-S69959820,(754 sq.m.) Plot Area,"Sector 66 Gurgaon, Gurgaon, Haryana"
950,4 Bedroom House for sale in Sector 66 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-5602-sq-ft-spid-X69959612,(521 sq.m.) Plot Area,"Sector 66 Gurgaon, Gurgaon, Haryana"
951,4 Bedroom House for sale in Sector 66 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-3240-sq-ft-spid-T69288954,(301 sq.m.) Plot Area,"B10, Sector 66 Gurgaon, Gurgaon, Haryana"
952,16 Bedroom House for sale in Sector 40 Gurgaon,https://www.99acres.com/16-bhk-bedroom-independent-house-villa-for-sale-in-sector-40-gurgaon-3078-sq-ft-spid-J70268910,(286 sq.m.) Plot Area,"Sector 40 Gurgaon, Gurgaon, Haryana"
953,4 Bedroom House for sale in Sector 46 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-810-sq-ft-spid-E69847672,(85 sq.m.) Plot Area,"204, Sector 46 Gurgaon, Gurgaon, Haryana"
954,4 Bedroom House for sale in Sector 33 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-7000-sq-ft-spid-D70122248,(650 sq.m.) Plot Area,"Sector 33 Gurgaon, Gurgaon, Haryana"
955,4 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-2520-sq-ft-spid-J70401724,(241 sq.m.) Plot Area,"111, Sector 48 Gurgaon, Gurgaon, Haryana"
956,4 Bedroom House for sale in Nirvana Country,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-espace-nirvana-country-gurgaon-2700-sq-ft-spid-O70388968,(301 sq.m.) Plot Area,"Nirvana Country, Gurgaon, Haryana"
957,6 Bedroom House for sale in Palam Vihar,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r5-spid-K58587490,(226 sq.m.) Plot Area,"Palam Vihar, Gurgaon, Haryana"
958,5 Bedroom House for sale in Sector 66 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-9000-sq-ft-spid-O69714346,(836 sq.m.) Plot Area,"Belinda 14, Sector 66 Gurgaon, Gurgaon, Haryana"
959,4 Bedroom House for sale in Palam Vihar,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r4-spid-W56236972,(226 sq.m.) Plot Area,"Palam Vihar, Gurgaon, Haryana"
960,3 Bedroom House for sale in Nirvana Country,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-unitech-nirvana-birch-court-nirvana-country-gurgaon-240-sq-ft-r4-spid-D61488894,(22 sq.m.) Plot Area,"Nirvana Country, Gurgaon, Haryana"
961,5 Bedroom House for sale in Sector 27 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-27-gurgaon-1449-sq-ft-spid-O70367590,(136 sq.m.) Plot Area,"Sector 27 Gurgaon, Sector 27 Gurgaon, Gurgaon, Haryana"
962,5 Bedroom House for sale in Sushant Lok Phase 1,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-B70289660,(253 sq.m.) Plot Area,"Sushant Lok 1, Sushant Lok Phase 1, Gurgaon, Haryana"
963,16 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/16-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-2-gurgaon-2925-sq-ft-spid-R70235332,(293 sq.m.) Plot Area,"Dlf Phase 2, DLF Phase 2, Gurgaon, Haryana"
964,12 Bedroom House for sale in Sector 27 Gurgaon,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-sector-27-gurgaon-1845-sq-ft-spid-I70148468,(176 sq.m.) Plot Area,"Sector 28 Gurgaon, Sector 27 Gurgaon, Gurgaon, Haryana"
965,4 Bedroom House for sale in Sector 70A Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-bptp-visionnaire-sector-70-a-gurgaon-2610-sq-ft-spid-W70119200,(242 sq.m.) Plot Area,"B- 186, Sector 70A Gurgaon, Gurgaon, Haryana"
966,5 Bedroom House for sale in Sector 31 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-31-gurgaon-1800-sq-ft-spid-Z70088924,(171 sq.m.) Plot Area,"Sector 31 ,gurgaon, Sector 31 Gurgaon, Gurgaon, Haryana"
967,5 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-2-gurgaon-4050-sq-ft-spid-O69578532,(420 sq.m.) Plot Area,"Dlf Phase 2, DLF Phase 2, Gurgaon, Haryana"
968,10 Bedroom House for sale in DLF Phase 3,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-3-gurgaon-1440-sq-ft-spid-Q69297316,(136 sq.m.) Plot Area,"Dlf Phase 3, DLF Phase 3, Gurgaon, Haryana"
969,4 Bedroom House for sale in Sector 72 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-tata-primanti-sector-72-gurgaon-7000-sq-ft-spid-K69320648,(650 sq.m.) Built-up Area,"Sector 72 Gurgaon, Gurgaon, Haryana"
970,6 Bedroom House for sale in Sector 33 Gurgaon,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-4950-sq-ft-spid-Z70215070,(460 sq.m.) Plot Area,"111, Sector 33 Gurgaon, Gurgaon, Haryana"
971,7 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-eldeco-mansionz-sector-48-gurgaon-2403-sq-ft-spid-K70213896,(223 sq.m.) Plot Area,"111, Sector 48 Gurgaon, Gurgaon, Haryana"
972,6 Bedroom House for sale in Sector 33 Gurgaon,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-546-sq-ft-spid-Z70123946,(51 sq.m.) Plot Area,"36b B1 Spaze I Tech Park Shona Road, Sector 33 Gurgaon, Gurgaon, Haryana"
973,7 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-eldeco-mansionz-sector-48-gurgaon-2340-sq-ft-spid-R70114886,(217 sq.m.) Plot Area,"36b B1 Spaze I Tech Park Shona Road, Sector 48 Gurgaon, Gurgaon, Haryana"
974,7 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-eldeco-mansionz-sector-48-gurgaon-2340-sq-ft-spid-B70111024,(217 sq.m.) Plot Area,"36b Spaze I Tech Park Shona Road, Sector 48 Gurgaon, Gurgaon, Haryana"
975,3 Bedroom House for sale in Malibu Town,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-malibu-towne-malibu-town-gurgaon-275-sq-ft-spid-G70106720,(26 sq.m.) Plot Area,"36b Spaze Itech Park, Malibu Town, Gurgaon, Haryana"
976,4 Bedroom House for sale in Sector 109 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-6228-sq-ft-spid-D69749214,(579 sq.m.) Plot Area,"N/a, Sector 109 Gurgaon, Gurgaon, Haryana"
977,5 Bedroom House for sale in Palam Vihar,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-4680-sq-ft-spid-D70306196,(435 sq.m.) Plot Area,"J-Block, Palam Vihar, Gurgaon, Haryana"
978,4 Bedroom House for sale in Sushant Lok Phase 3,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-3-gurgaon-1728-sq-ft-spid-P70155616,(161 sq.m.) Plot Area,"Block-E, Sushant Lok Phase 3, Gurgaon, Haryana"
979,5 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-2700-sq-ft-spid-K69651180,(251 sq.m.) Plot Area,"H-Block, DLF Phase 1, Gurgaon, Haryana"
980,12 Bedroom House for sale in Sushant Lok Phase 1,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-3200-sq-ft-spid-P69647912,(297 sq.m.) Plot Area,"Sushant Lok Phase 1, Gurgaon, Haryana"
981,3 Bedroom House for sale in Sector 4 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-2250-sq-ft-spid-S70287950,(209 sq.m.) Plot Area,"Sector 4 Gurgaon, Gurgaon, Haryana"
982,5 Bedroom House for sale in Sector 5 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-5-gurgaon-2367-sq-ft-spid-Q70384908,(220 sq.m.) Plot Area,"Sector 5 Gurgaon, Gurgaon, Haryana"
983,4 Bedroom House for sale in Sector 4 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-1440-sq-ft-spid-S69966248,(134 sq.m.) Plot Area,"Sector 4 Gurgaon, Gurgaon, Haryana"
984,7 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-550-sq-ft-spid-H69661258,(51 sq.m.) Plot Area,"A Block, DLF Phase 1, Gurgaon, Haryana"
985,9 Bedroom House for sale in C Block Sushant Lok Phase 1,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-c-block-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-A69556196,(180 sq.m.) Plot Area,"C Block, C Block Sushant Lok Phase 1, Gurgaon, Haryana"
986,7 Bedroom House for sale in Sushant Lok Phase 1,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-2034-sq-ft-spid-P69506296,(189 sq.m.) Plot Area,"Sushant Lok 1, Sushant Lok Phase 1, Gurgaon, Haryana"
987,4 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-city-phase-2-gurgaon-1800-sq-ft-spid-W69483562,(167 sq.m.) Plot Area,"Dlf Phase 2, DLF Phase 2, Gurgaon, Haryana"
988,4 Bedroom House for sale in Sector 26 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-sector-26-gurgaon-1800-sq-ft-spid-U69483020,(167 sq.m.) Plot Area,"G Block, Sector 26 Gurgaon, Gurgaon, Haryana"
989,4 Bedroom House for sale in DLF Phase 4,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-4-gurgaon-2844-sq-ft-spid-F69427624,(264 sq.m.) Plot Area,"999, DLF Phase 4, Gurgaon, Haryana"
990,10 Bedroom House for sale in DLF Phase 3,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-dlf-pink-town-house-dlf-city-phase-3-gurgaon-5018-sq-ft-spid-C70372676,(466 sq.m.) Built-up Area,"N/a, DLF Phase 3, Gurgaon, Haryana"
991,4 Bedroom House for sale in Nirvana Country,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-escape-nirvana-country-gurgaon-2250-sq-ft-spid-P69883714,(242 sq.m.) Plot Area,"123, Nirvana Country, Gurgaon, Haryana"
992,3 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-2160-sq-ft-spid-I69883330,(241 sq.m.) Plot Area,"123, Sector 48 Gurgaon, Gurgaon, Haryana"
993,2 Bedroom House for sale in Sector-33 Sohna,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-central-park-flower-valley-sector-33-sohna-gurgaon-1400-sq-ft-spid-D69571850,(161 sq.m.) Plot Area,"123, Sector-33 Sohna, Gurgaon, Haryana"
994,4 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-48-gurgaon-2340-sq-ft-spid-E69532914,(217 sq.m.) Plot Area,"Sector 48 Gurgaon, Gurgaon, Haryana"
995,4 Bedroom House for sale in Sector 46 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-rwa-sector-46-sector-46-gurgaon-1620-sq-ft-spid-A70159984,(151 sq.m.) Plot Area,"Sector 46 Gurgaon, Gurgaon, Haryana"
996,4 Bedroom House for sale in Sector 54 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-54-gurgaon-160-sq-ft-r6-spid-B59842588,(15 sq.m.) Plot Area,"Sector 54 Gurgaon, Gurgaon, Haryana"
997,10 Bedroom House for sale in South City 1,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-1620-sq-ft-spid-P68645382,(151 sq.m.) Plot Area,"South City 1, Gurgaon, Haryana"
998,6 Bedroom House for sale in Sector 38 Gurgaon,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-38-gurgaon-1836-sq-ft-spid-F69521040,(171 sq.m.) Plot Area,"Sector 38 Gurgaon, Gurgaon, Haryana"
999,7 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-9000-sq-ft-spid-Z57944624,(836 sq.m.) Plot Area,"For Sale - Super Luxury 7 Bedrooms Duplex Bungalow Situated At Arjun Marg, Near Golf Course Road, DLF Phase 1, Gurgaon, Haryana"
1000,3 Bedroom House for sale in Sector 82 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vatika-independent-floors-sector-82-gurgaon-1700-sq-ft-r1-spid-Y68216668,(158 sq.m.) Plot Area,"N-24, Sector 82 Gurgaon, Gurgaon, Haryana"
1001,4 Bedroom House for sale in Sector 82 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-3240-sq-ft-spid-U68448652,(301 sq.m.) Plot Area,"S Block, Sector 82 Gurgaon, Gurgaon, Haryana"
1002,5 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-4518-sq-ft-spid-B70360116,(420 sq.m.) Plot Area,"DLF Phase 1, Gurgaon, Haryana"
1003,4 Bedroom House for sale in Sector 66 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-5200-sq-ft-spid-F69979706,(521 sq.m.) Plot Area,"Sector 66 Gurgaon, Gurgaon, Haryana"
1004,4 Bedroom House for sale in Sushant Lok Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-4860-sq-ft-spid-C69701422,(50 sq.m.) Plot Area,"C1675, Sushant Lok Phase 1, Gurgaon, Haryana"
1005,5 Bedroom House for sale in Sushant Lok Phase 1,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-the-laburnum-sushant-lok-phase-1-gurgaon-3240-sq-ft-r2-spid-E66222008,(376 sq.m.) Plot Area,"Luxury Villa, Sushant Lok Phase 1, Gurgaon, Haryana"
1006,5 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-2-gurgaon-3096-sq-ft-spid-N69433874,(288 sq.m.) Plot Area,"DLF Phase 2, Gurgaon, Haryana"
1007,3 Bedroom House for sale in Sector 49 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-eros-rosewood-city-sector-49-gurgaon-1701-sq-ft-spid-B68550854,(158 sq.m.) Plot Area,"Block-D, Sector 49 Gurgaon, Gurgaon, Haryana"
1008,6 Bedroom House for sale in Sector 56 Gurgaon,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-2-sector-56-gurgaon-1530-sq-ft-spid-U69735660,(142 sq.m.) Plot Area,"Sector 56 Gurgaon, Gurgaon, Haryana"
1009,3 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-1350-sq-ft-spid-I70255350,(125 sq.m.) Plot Area,"DLF Phase 1, Gurgaon, Haryana"
1010,4 Bedroom House for sale in C Block Sushant Lok Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-c-block-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-D70255234,(180 sq.m.) Plot Area,"C Block Sushant Lok Phase 1, Gurgaon, Haryana"
